worker;assignment;img;sentiment;in_out_door;age;gs;eco;edu;opt1;neg1;opt2;comments;reasons
group20;group20_form1;12_J7UEaMgSUUyFQMxWiee-HbCmIiLCfc;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;td_neg1;pa_opt2;;Colors,Leisure/Fun/Rest
group20;group20_form1;1Pz870zqOwS8ASncZvoEZ6nrp0qI0Bn-3;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;td_neg1;pa_opt2;;Sky
group20;group20_form1;1A3nRdsSbHVpr4c8aAef-oRVTxPccN0X3;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;td_neg1;pa_opt2;;Pleasant environment
group20;group20_form1;1dvoUZnHtKNKWax3ueAVMqfrOusojMkHH;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;td_neg1;pa_opt2;;Everyday image
group20;group20_form1;1lM4sAQclxylOGEYny6NGFzuAEjxAPg28;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;td_neg1;pa_opt2;;Unpleasant colors
group16;group16_form26;1s8gXFQltHPCkNSRFaVy8pS6vdijtwrQa;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Introspective,Lack of colors
group16;group16_form26;1Z-AgI_aWu3-waER5rzLAREkqV8R1iOe1;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form26;1WNB8fpS_lmnuqxMjWHvnjFERMhmKHyp2;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Sunrise/Sunset
group16;group16_form26;1LHSxmgL0dB-UigaTOrIbF2crffe_mXPN;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Colors,Organization
group16;group16_form26;1OIMiqxvfckk4eWVc7kXtdyqSm1gqwY2w;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form26;1GAEcw-IaI_X2-HJevsZURSqwMPsiD5hb;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Sky,Night Lights
group16;group16_form26;1zUezsuyyIrL8OxL0OVgRbL-QxxLPbI4t;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Introspective
group16;group16_form26;1GZLrm9jGxO9ABMUtMAkMeZ7vYvgMSHnY;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture
group16;group16_form26;13EhfYwbEU9Aax7kCUALKEfJSvhbeEx6Z;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Animals,Nature
group16;group16_form26;1RF98Ve4lW9AoiXZX4-E4sSRjqyusAPKe;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Colors,Night Lights
group16;group16_form27;16acFPkZdKyoHbFJsXSYILkWskfSU3Yez;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form27;1u9JFRvt7nNI7mqxh67mzUo-s5kFi_17n;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Lack of colors
group16;group16_form27;1mARyF-qQc9aVZD-Z9eAujWP62b0tYyMC;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Unpleasant colors,Morbid
group16;group16_form27;1nLRtP4sekZS0lkV7wk-4unPiPBNSVxoK;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Low resolution/quality
group16;group16_form27;1K_qTwkq6Ob4lQ9_yNc0gg9HYQG3cLwaD;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Debris/Destruction,Lack of Maintenance
group16;group16_form27;1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ;Other;Indoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Art/Architecture,Organization
group16;group16_form27;1CgdQ9JTDLhMnV7SlYC9jnLs1KkGS_Dv_;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form27;1qaCfaFBl80XlcrLuRbBpJuE4-cEzTWE7;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form27;1IORzvLxNJbfcCxvFDUT7uafY1PSZtpyZ;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;Accident;Debris/Destruction
group16;group16_form27;157m-2VInn9upu_qMNoERUPTA8t4LIBrY;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Nature
group43;group43_form15;1RkSIfbdJoxTi8i_o_c7HXgE8gY1bOzuH;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Art/Architecture,Colors
group43;group43_form15;1bOtcqEOSZPj4EIk7G091YKXlJl9k0dSW;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Lack of colors,Everyday image
group43;group43_form15;1WZvgcjTKdUiTx0A0a6Gd4flqbwRduqgC;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Nature
group43;group43_form15;1Mkc3DKRmtnesysFO-P-g_cqvV1Z-XGe_;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Pleasant environment,Sky,Nature
group43;group43_form15;1JsrGM9Lo_ZfFxDZ2ehz4hphFBIBub3gK;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Sky
group43;group43_form15;1fPpdd4yimo1mrmITm-BYkxS_ramxHaMZ;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Pleasant environment,Sky,Nature
group43;group43_form15;1Hjhoa4Q5fVnPkAwmRnAUcjFh8jw2GOws;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Everyday image
group43;group43_form15;1KYdgeofl3d9cEROppKnX7wZDGe2CCVae;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Pleasant environment,Nature
group43;group43_form15;1HDJGjRvzhN9WFBNrumPqw-QN3afzo9Tp;Negative;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Confusion,Unpleasant colors
group43;group43_form15;1UOTSfVQwbRw5e-B-qYZMSlcQm5QflGGw;Other;Outdoor;26_35;female;low;bac_edu;pa_opt1;pd_neg1;ta_opt2;;Art/Architecture,Colors
group16;group16_form29;15OEu1tuW1MWGWim4btd8ZD8dB9X5ygsY;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Colors,Sky
group16;group16_form29;1aNvEGAV13aPphYtmLeinqZs87CBcdKwa;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Unpleasant colors
group16;group16_form29;1rOA_D34mKlNvBc5Ckspu3y9D0pHLRqxS;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Nature
group16;group16_form29;1mTNo7g4P7xHfhXP6svG8Pc6d4bqcSX7R;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Nature
group16;group16_form29;1if7oS7cTFwfZU5H8xHmvGEF2WCtSLgQE;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Art/Architecture
group16;group16_form29;1oYSnaDH0QntDADqiVVJZHIsx3Qdr3_ZC;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Lack of colors,Everyday image
group16;group16_form29;1Ebgy427jsbf3xiyelsnRVRYqY-HdFT2z;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Low resolution/quality,Confusion
group16;group16_form29;15Yyz6mYau86aVmtvVhyViJMNxaAQD0lH;Other;Indoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form29;1f_SJVysrfm-MNxYg-GKocN09KlvodgeL;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Art/Architecture,Colors
group16;group16_form29;1e-fClGUp4auQOjA2HIKw4ebEeCuqimth;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Lack of colors,Everyday image
group34;group34_form22;1tS4wedtVcncSc7BVVGb35GPLF9vWmHzH;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Animals
group34;group34_form22;1o-iKZ8jeR0xJzaAFRc0smN55uN5-qs4M;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Art/Architecture,Tourist Attractions
group34;group34_form22;1bTx0BJXofHl1gGyk4kLP-ithbDkav612;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Unpleasant colors
group34;group34_form22;1Jcf8eCOPuoLvmnQw8S5hrfDP17Zw2vTs;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Fire
group34;group34_form22;1-JBrqpTiomE2DPSBRdmkBEZbflbNKE-z;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sky,Nature
group34;group34_form22;1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps;Other;Indoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Everyday image
group34;group34_form22;1ERNnGZSc4nIXppj6zkb3Flt_kjhnLTMJ;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Bad weather
group34;group34_form22;1_w_Q-L_WWHM5K9hWGBipqjGllRdyN5ks;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Animals
group34;group34_form22;11XGhXvIIe7RxIseK6fUk9sKJ_vI4cilG;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sunrise/Sunset,Nature
group34;group34_form22;1IJ9VYFY7xWbST6wUEjLygrtS3J7thv6q;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sunrise/Sunset,Nature
group16;group16_form2;1MXrPrJu-l1schjxFhk8dKyUJi1kaGLjh;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Lack of colors,Everyday image
group16;group16_form2;1K_LKaHKaiHiz2qBCXPvWYPArqAXDcBvl;Negative;Indoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Debris/Destruction,Meaningless
group16;group16_form2;11HxBKjh3q8wKFNRMDx0YCkOEYTnB7Tx0;Negative;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Debris/Destruction,Lack of Maintenance
group16;group16_form2;1Bhn5qVj09_4SmPxYc2gXUxs3vEIwCEX1;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image,Meaningless
group16;group16_form2;1vV46r9dA9OOZqfj97BWeJ7aRRUFSQ-j3;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Colors,Nature
group16;group16_form2;19LguezAO6UZkBMwFfr1F7NMO9QKUd3w_;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Nature
group16;group16_form2;1E2f-yYJLI_PcrpmCvWubv5pxVBSYakeJ;Other;Indoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form2;1mtR5NaiyWVHjC-l9mtwzmAgaKCtFeay8;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Organization
group16;group16_form2;1nF80i14tqhzSQrVCXK_h4Q01UWrro-p5;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Colors,Night Lights
group16;group16_form2;18CjYWQHl0CLifue0yJOa7HBFoehWJby2;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Nature
group34;group34_form2;14WeYb4Lgu5XZBLja-h_AzY7eA-jHtvA-;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sky,Nature
group34;group34_form2;1I8b0qVWjVKBQAi0slLMEv_pCJzkqcayi;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Pollution
group34;group34_form2;1bHywarSY_b4RR-rCKrC4sfjGQ1FGvR2n;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Debris/Destruction,Lack of Maintenance,Morbid
group34;group34_form2;1dzoNzFk0a7z6WYmzCc1zg3tNVeiKsvWs;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of Maintenance,Pollution
group34;group34_form2;1ZH89SY_uSft7J6kQ9q7ULZEzxGAN6LMz;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Colors,Night Lights
group34;group34_form2;1YyGu5EXz6zLRCJXtbmdXaiRhDgOCQQRC;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Meaningless
group34;group34_form2;1XXtIdVE1hLSnLe84VHrI_jmV8kPCEN4b;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Pleasant environment,Animals,Nature
group34;group34_form2;1FMLHc4gM-Mz2TxfQiWPYMRMxAoEsuPJ5;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Unpleasant colors
group34;group34_form2;1Y8ItuJzdna7fv8Sj-5WHe2-ZE56lgppY;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of Maintenance,Poverty
group34;group34_form2;1uPkYb9EyVkjvBlM3oRIKb9zQAgIvML0r;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sports,Leisure/Fun/Rest
group12;group12_form0;1xq7KRUNfKXBtb3jp9JIHflif0hyhkkMI;Other;Indoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Low resolution/quality,Lack of colors
group12;group12_form0;1DEti4_8B9q3JqVPdxCKZvj1LQLS0Vj6a;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Pleasant environment,Leisure/Fun/Rest,Nature
group12;group12_form0;1xUG5HLIbzVKH6rg_IXmj8ohonmqq77L0;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Colors,Nature
group12;group12_form0;18Ti06aX5fUZShmIouOI4wEaHroQ1_ptl;Other;Indoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Pleasant environment,Colors
group12;group12_form0;17c8_7Iil9E1cNnRpLz1D_sogGvw7ODAJ;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Introspective
group12;group12_form0;1nCZbGA_J0U-N6-3oPvMy2oyQngJ2W7M8;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Pleasant environment,Colors,Sky
group12;group12_form0;1RPxacmCa9CSCaxGArcz0MKO9wFBvswps;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Art/Architecture
group12;group12_form0;1gNBop0cqCK8tg6Kftmi6x6zN9kWfQr-G;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Pleasant environment,Colors,Night Lights
group12;group12_form0;1iCmGpJSGLvhNcTRsy77s1X1SjEsY1SOU;Negative;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Unpleasant colors,Introspective,Morbid
group12;group12_form0;16UNZs6iAcoGGF33ddj2M8f3lxBcRWDXq;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Colors
group34;group34_form9;114pu1tyij6-kUxzgClyHpCpIlzyahrJU;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Morbid,Poverty
group34;group34_form9;1oOdRturq39P2_Wx3pAbaj80uqxEGYwR5;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Nature
group34;group34_form9;1aO9BFJN86bq2IGQ9baNfWv1KJNtF-Tgv;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Nature,Panoramic view
group34;group34_form9;1mXExyaJH5xVHBVD88E27KGKUORd-f_wK;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Unpleasant colors,Morbid
group34;group34_form9;17Y1ICQulRT4kdYKrkeVePv-PoKw84zdi;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Debris/Destruction,Trash,Pollution
group34;group34_form9;1q10NudqTzI2rgbUGDo8Ea46nxe4E-FHU;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Meaningless
group34;group34_form9;1OrDiGpKKOcT8WAgL7f0QmBZDNF8KezID;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Colors,Sunrise/Sunset
group34;group34_form9;1qwzEyku8Dk4icNnOebo8pXO34s2l4JSD;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of colors,Everyday image
group34;group34_form9;1jtjMrMkOkVPPZvymBLfoKnpRA_JTvmE_;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Debris/Destruction
group34;group34_form9;1YSEfY7DpZxF53SlpLSPJh-Ov7I3QuyZp;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Everyday image
group16;group16_form17;1sErdplbsMHx8dh69TaC2csUTth9HATWA;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Colors
group16;group16_form17;1-eXYYClfam8t03_fYKaSnIkUeeTYZ2zZ;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Colors
group16;group16_form17;1fzRlDDd_AsEZcZmBm4hYQ4G8pw6FHPo5;Other;Indoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Everyday image
group16;group16_form17;1XgZPEz66RTTur2T7sX-CBAWOm7PR8m_O;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Colors
group16;group16_form17;1YWzj4GjmgZPi05qqC-hB3kYmT8TTjK5a;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Art/Architecture,Colors
group16;group16_form17;1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Nature
group16;group16_form17;1XufgNJzRqfAmhPevJZnR32T3dm5MpCaB;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Nature
group16;group16_form17;1SlXdWHSzUODrqpxsHdRmsx42UUzj6nci;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Sunrise/Sunset
group16;group16_form17;14Kc4mDMvBGyG73prgHVN3EuIkvviv319;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Nature
group16;group16_form17;1-quq_bynAPhiESVJzUpPFXtnVWBFEEbk;Other;Outdoor;19_25;male;no_eco;bac_edu;ta_opt1;nt_neg1;pa_opt2;;Pleasant environment,Colors,Nature
group34;group34_form20;1s_wUUENGwAcETb1ILqeC6-ndVyUMYe3L;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of colors,Everyday image
group34;group34_form20;1lckY5t1upX1D5yJd-Eqa4nU_m3TGTGic;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Colors,Nature
group34;group34_form20;1izfO-0Nku5Q6ZW0mkcwX-UuhSb_KZ1zZ;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of colors,Everyday image
group34;group34_form20;1KqmgZXiD3SwGAIitXHNvb-VcmLSqZZw4;Negative;Indoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of Maintenance,Trash,Meaningless
group34;group34_form20;1svXvrGxq28VecVjpcRlWmS29qe9crRxP;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Meaningless
group34;group34_form20;1EGvTUEqbgXlQ1tLGVnmBHuAaEu1hXFwh;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Colors,Tourist Attractions
group34;group34_form20;1sSPLoCCsdx3xxqtpKYW4Oi2tWS55IbB-;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sunrise/Sunset,Panoramic view
group34;group34_form20;1etOgd772yn9pze0L3y4Sc0dhM6PXjpBE;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Pleasant environment,Leisure/Fun/Rest,Nature
group34;group34_form20;1HZlRPhVE4chgGg8f6y1IhxmKu83kg0CX;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Trash,Graffiti
group34;group34_form20;1_wTUN_QvGF-PARn3q4uc3KBp_hQRrZwd;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Pleasant environment,Leisure/Fun/Rest,Nature
group34;group34_form18;1BuzmZSSGDoV_kPPJ4RTAt7yR594kOPaD;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Colors,Nature
group34;group34_form18;1jdwMs8SI_8MFurwc9R03m0G82XB3HwzG;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of Maintenance,Pollution,Meaningless
group34;group34_form18;1AC0bi7GGLfGPWaEZ5bvkdj70mEnCq-V5;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Debris/Destruction,Lack of Maintenance,Poverty
group34;group34_form18;12rxinPdBK8N25-aRAh3yIvixirsDl3WD;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Pleasant environment,Colors,Nature
group34;group34_form18;1e3UQABmiN_X-_P8oaxwFobFAxGEsXmVq;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Meaningless
group34;group34_form18;1xo444CDhos_ku0cAlEdKNY3XG5wt9ZnC;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Nature
group34;group34_form18;1i7XW3S5crlkKtgMf8tO38v2_bDyn5fqx;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Nature
group34;group34_form18;1jRZD592g9Hri1BwFz3HyTS3ci9eBrdpO;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sky,Nature
group34;group34_form18;1Sz0kOWu6Fs6FW7EU5Rxf-S_uiRlB3dnn;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Art/Architecture,Sky,Tourist Attractions
group34;group34_form18;1GQEW9KFYhQ3fv4oHyscH6YUInEunajEd;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sky,Nature
group34;group34_form28;1PhYGdhEPPfuL8quRPeaN_HVIDZu5gU2x;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Everyday image
group34;group34_form28;1uiTDSdfp9zhoGnqXJGtmNTXexiF46sJU;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Everyday image
group34;group34_form28;1kjDFB2C2qE10neSqGUb83rx8d2ujvc6N;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Meaningless
group34;group34_form28;14jJOFPPGh9GmoIJfGAs9ngFrqWwz28DB;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sky,Nature
group34;group34_form28;1UxbBk64DX8D0V-YRimCXmEz1TsWWVCs9;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Low resolution/quality,Bad weather
group34;group34_form28;1g3Zim5X9ts9G81sGmZdDrYdZMbepuoUk;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Lack of colors
group34;group34_form28;1WZU0welA8BGTra0CFGdBVAjMjaUQKuES;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Sunrise/Sunset,Nature
group34;group34_form28;1ALQwxUuovYNCK0Y-TSWcfnE-PvuNLLPn;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Debris/Destruction,Lack of Maintenance,Morbid
group34;group34_form28;1MIL3iMfCIo6W_YSExkVjT6Y_KFVkkdw_;Other;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Nature
group34;group34_form28;1_7vcxfTloSWHD6A18gY8qL98JBwJQCHs;Negative;Outdoor;19_25;female;middle;bac_edu;nt_opt1;pd_neg1;nt_opt2;;Trash,Negative text message,Poverty
group12;group12_form17;1BTGM113xqUssbmm7NAjkRW_23DCYTEBX;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Art/Architecture,Sky,Panoramic view
group12;group12_form17;1D2pq2yf13dmSwdI2S2WNL2G6t5A0MwGM;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Colors,Night Lights
group12;group12_form17;1MuMi7xsDoVc4sZu55FvVHf_RoaU5_A25;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Pleasant environment,Colors,Nature
group12;group12_form17;1JBMzlDQdhAB2Qx4u4DxzFqQa-8jK3pcC;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Colors,Organization
group12;group12_form17;1mMVaexRRyGNO7_BrMcXt4JgpBndrr8IC;Other;Outdoor;19_25;female;middle;bac_edu;pa_opt1;td_neg1;ta_opt2;;Colors,Leisure/Fun/Rest
